alias_id,variant_id,old_variant_id,historical_product_title,historical_variant_title,historical_sku,match_method,is_current_id,source,notes
4222,42913380794443,42913380794443,Jack Daniel's Tennessee Honey Whiskey,200ML,9180598,Current title + variant,1,current_variant_master,
4223,42913380827211,42913380827211,Jack Daniel's Tennessee Honey Whiskey,375ML,9180597,Current title + variant,1,current_variant_master,
4224,42913380859979,42913380859979,Jack Daniel's Tennessee Honey Whiskey,750ML,3006267,Current title + variant,1,current_variant_master,
4225,42913380892747,42913380892747,Jack Daniel's Tennessee Honey Whiskey,1L,9127710,Current title + variant,1,current_variant_master,
4227,42913381023819,42913381023819,Jack Daniel's Tennessee Fire Whiskey,200ML,9187252,Current title + variant,1,current_variant_master,
4228,42913381056587,42913381056587,Jack Daniel's Tennessee Fire Whiskey,375ML,9185891,Current title + variant,1,current_variant_master,
4229,42913381089355,42913381089355,Jack Daniel's Tennessee Fire Whiskey,750ML,9229043,Current title + variant,1,current_variant_master,
4231,42913381154891,42913381154891,Jack Daniel's Tennessee Fire Whiskey,1.75L,9175787,Current title + variant,1,current_variant_master,
4232,42913381285963,42913381285963,Jack Daniel's Tennessee Apple Whiskey,750ML,3003595,Current title + variant,1,current_variant_master,
4233,42913381515339,42913381515339,Jack Daniel's Old No. 7,200ML,9180611,Current title + variant,1,current_variant_master,
4234,42913381548107,42913381548107,Jack Daniel's Old No. 7,375ML,9180600,Current title + variant,1,current_variant_master,
4235,42913381580875,42913381580875,Jack Daniel's Old No. 7,750ML,22145,Current title + variant,1,current_variant_master,
4236,42913381613643,42913381613643,Jack Daniel's Old No. 7,1L,22137,Current title + variant,1,current_variant_master,
4237,42913381646411,42913381646411,Jack Daniel's Old No. 7,1.75L,22129,Current title + variant,1,current_variant_master,
4239,42913381744715,42913381744715,Jack Daniel's Gentleman Jack,200ML,9086871,Current title + variant,1,current_variant_master,
4240,42913381777483,42913381777483,Jack Daniel's Gentleman Jack,1L,9087288,Current title + variant,1,current_variant_master,
4241,42913381810251,42913381810251,Jack Daniel's Gentleman Jack,750ML,23440,Current title + variant,1,current_variant_master,
4242,42913382039627,42913382039627,Fairbanks White Port,750ML,1230143,Current title + variant,1,current_variant_master,
4243,42913382367307,42913382367307,Gabbiano Pinot Grigio,750ML,3002261,Current title + variant,1,current_variant_master,
4244,42913382662219,42913382662219,Wheatley Handcrafted Vodka,1.75L,3002046,Current title + variant,1,current_variant_master,
4245,42913382727755,42913382727755,Tullamore D.E.W. Irish Whisky,375ML,9251401,Current title + variant,1,current_variant_master,
4246,42913382760523,42913382760523,Tullamore D.E.W. Irish Whisky,750ML,9027862,Current title + variant,1,current_variant_master,
4248,42913382826059,42913382826059,Tullamore D.E.W. Irish Whisky,1.75L,9027858,Current title + variant,1,current_variant_master,
4249,42913382924363,42913382924363,Traveller Whiskey Blend No. 40,750ML,3014877,Current title + variant,1,current_variant_master,
4250,42913383022667,42913383022667,Three Olives Naked Vodka,1L,194035,Current title + variant,1,current_variant_master,
4251,42913383055435,42913383055435,Three Olives Naked Vodka,50ML,9183886,Current title + variant,1,current_variant_master,
4253,42913383153739,42913383153739,Three Olives Grape Vodka,1L,3012892,Current title + variant,1,current_variant_master,
4254,42913383284811,42913383284811,Three Olives Cherry Vodka,50ML,3012889,Current title + variant,1,current_variant_master,
4257,42913383481419,42913383481419,Tequila Rose Strawberry Cream Liqueur,50ML,9026311,Current title + variant,1,current_variant_master,
4258,42913383514187,42913383514187,Tequila Rose Strawberry Cream Liqueur,750ML,494948,Current title + variant,1,current_variant_master,
4259,42913384104011,42913384104011,Southern Comfort 100 Proof,100ML,20644,Current title + variant,1,current_variant_master,
4260,42913384136779,42913384136779,Southern Comfort 100 Proof,200ML,9100882,Current title + variant,1,current_variant_master,
4261,42913384169547,42913384169547,Southern Comfort 100 Proof,375ML,9107312,Current title + variant,1,current_variant_master,
4262,42913384202315,42913384202315,Southern Comfort 100 Proof,750ML,20644,Current title + variant,1,current_variant_master,
4263,42913384235083,42913384235083,Southern Comfort 100 Proof,1.75L,9140275,Current title + variant,1,current_variant_master,
4265,42913384333387,42913384333387,Southern Comfort Whiskey,375ML,20362,Current title + variant,1,current_variant_master,
4266,42913384366155,42913384366155,Southern Comfort Whiskey,750ML,9013616,Current title + variant,1,current_variant_master,
4267,42913384398923,42913384398923,Southern Comfort Whiskey,1L,20339,Current title + variant,1,current_variant_master,
4268,42913384431691,42913384431691,Southern Comfort Whiskey,1.75L,9140276,Current title + variant,1,current_variant_master,
4269,42913384562763,42913384562763,Seagram's VO Gold Canadian Blended Whisky,750ML,9000299,Current title + variant,1,current_variant_master,
4270,42913384661067,42913384661067,Seagram's Extra Smooth Vodka,1L,3003220,Current title + variant,1,current_variant_master,
4271,42913384693835,42913384693835,Seagram's Extra Smooth Vodka,750ML,3003200,Current title + variant,1,current_variant_master,
4272,42913384726603,42913384726603,Seagram's Extra Smooth Vodka,1.75L,3003240,Current title + variant,1,current_variant_master,
4274,42913384890443,42913384890443,Santa Marina Provincia di Pavia Pinot Grigio,750ML,9158275,Current title + variant,1,current_variant_master,
4275,42913384988747,42913384988747,Santa Margherita Prosecco,375ML,3002644,Current title + variant,1,current_variant_master,
4276,42913385087051,42913385087051,Sailor Jerry Spiced Rum,1L,9001739,Current title + variant,1,current_variant_master,
4277,42913385119819,42913385119819,Sailor Jerry Spiced Rum,750ML,9001735,Current title + variant,1,current_variant_master,
4278,42913385250891,42913385250891,Riunite Lambrusco,3L,1827310,Current title + variant,1,current_variant_master,
4279,42913385283659,42913385283659,Riunite Lambrusco,187ML,1827385,Current title + variant,1,current_variant_master,
4282,42913385414731,42913385414731,Reyka Vodka,1.75L,9019698,Current title + variant,1,current_variant_master,
4283,42913385578571,42913385578571,Raynal VSOP Rare Old French Brandy,1L,9019466,Current title + variant,1,current_variant_master,
4284,42913385611339,42913385611339,Raynal VSOP Rare Old French Brandy,750ML,9030349,Current title + variant,1,current_variant_master,
4285,42913385676875,42913385676875,Proper No. Twelve Irish Whiskey,750ML,3001850,Current title + variant,1,current_variant_master,
4286,42913385709643,42913385709643,Proper No. Twelve Irish Whiskey,1.75L,3004798,Current title + variant,1,current_variant_master,
4287,42913385906251,42913385906251,Mr. Boston Vodka 100 Proof,1L,9044708,Current title + variant,1,current_variant_master,
4288,42913385939019,42913385939019,Mr. Boston Vodka 100 Proof,1.75L,9044728,Current title + variant,1,current_variant_master,
4289,42913386037323,42913386037323,Mr. Boston Vodka,1L,9044709,Current title + variant,1,current_variant_master,
4291,42913386102859,42913386102859,Mr. Boston Vodka,375ML,9044736,Current title + variant,1,current_variant_master,
4292,42913386135627,42913386135627,Mr. Boston Vodka,750ML,9044732,Current title + variant,1,current_variant_master,
4293,42913386266699,42913386266699,Monkey Shoulder Blended Malt Scotch,1L,3015686,Current title + variant,1,current_variant_master,
4294,42913386299467,42913386299467,Monkey Shoulder Blended Malt Scotch,1.75L,3003730,Current title + variant,1,current_variant_master,
4295,42913386397771,42913386397771,Mohawk Blackberry Brandy,1L,9045283,Current title + variant,1,current_variant_master,
4296,42913386430539,42913386430539,Mohawk Blackberry Brandy,375ML,9045285,Current title + variant,1,current_variant_master,
4297,42913386561611,42913386561611,Milagro Silver Tequila,750ML,9001700,Current title + variant,1,current_variant_master,
4298,42913386594379,42913386594379,Milagro Silver Tequila,1.75L,9008626,Current title + variant,1,current_variant_master,
4299,42913386692683,42913386692683,Milagro Reposado Tequila,750ML,9001701,Current title + variant,1,current_variant_master,
4300,42913386889291,42913386889291,Kraken Black Spiced Rum 94 Proof,375ML,9151433,Current title + variant,1,current_variant_master,
4301,42913386922059,42913386922059,Kraken Black Spiced Rum 94 Proof,50ML,9168119,Current title + variant,1,current_variant_master,
4302,42913386954827,42913386954827,Kraken Black Spiced Rum 94 Proof,1L,9139012,Current title + variant,1,current_variant_master,
4303,42913386987595,42913386987595,Kraken Black Spiced Rum 94 Proof,750ML,9094738,Current title + variant,1,current_variant_master,
4304,42913387118667,42913387118667,Jose Cuervo Margarita Mix,1L,9021973,Current title + variant,1,current_variant_master,
4305,42913387184203,42913387184203,Jose Cuervo Especial Silver,1L,9073853,Current title + variant,1,current_variant_master,
4306,42913387216971,42913387216971,Jose Cuervo Especial Silver,750ML,9073854,Current title + variant,1,current_variant_master,
4307,42913387249739,42913387249739,Jose Cuervo Especial Silver,200ML,9073517,Current title + variant,1,current_variant_master,
4308,42913387282507,42913387282507,Jose Cuervo Especial Silver,375ML,9073516,Current title + variant,1,current_variant_master,
4309,42913387315275,42913387315275,Jose Cuervo Especial Silver,100ML,9174465,Current title + variant,1,current_variant_master,
4310,42913387348043,42913387348043,Jose Cuervo Especial Silver,50ML,9073519,Current title + variant,1,current_variant_master,
4311,42913387413579,42913387413579,Jose Cuervo Especial Gold Tequila,1L,9000399,Current title + variant,1,current_variant_master,
4312,42913387446347,42913387446347,Jose Cuervo Especial Gold Tequila,750ML,9000406,Current title + variant,1,current_variant_master,
4314,42913387511883,42913387511883,Jose Cuervo Especial Gold Tequila,100ML,9174464,Current title + variant,1,current_variant_master,
4315,42913387544651,42913387544651,Jose Cuervo Especial Gold Tequila,50ML,9036827,Current title + variant,1,current_variant_master,
4316,42913387577419,42913387577419,Jose Cuervo Especial Gold Tequila,375ML,9043863,Current title + variant,1,current_variant_master,
4317,42913387642955,42913387642955,Jose Cuervo Devil's Reserve Tequila,750ML,3016234,Current title + variant,1,current_variant_master,
4318,42913387708491,42913387708491,Jose Cuervo Strawberry Lime Margarita,200ML,9182049,Current title + variant,1,current_variant_master,
4319,42913387806795,42913387806795,Jose Cuervo Pink Lemonade Margarita,1.75L,9197175,Current title + variant,1,current_variant_master,
4320,42913387872331,42913387872331,Jose Cuervo Mango Margarita,200ML,3004064,Current title + variant,1,current_variant_master,
4321,42913387970635,42913387970635,Jose Cuervo Classic Margarita,1.75L,9000402,Current title + variant,1,current_variant_master,
4323,42913388101707,42913388101707,Hendrick's Gin,1.75L,9070208,Current title + variant,1,current_variant_master,
4324,42913388167243,42913388167243,Hazlitt White Cat,3L,3012472,Current title + variant,1,current_variant_master,
4325,42913388232779,42913388232779,Hazlitt Red Cat,3L,3012470,Current title + variant,1,current_variant_master,
4326,42913388429387,42913388429387,Grant's Triple Wood Blended Scotch Whisky,1L,9001733,Current title + variant,1,current_variant_master,
4327,42913388462155,42913388462155,Grant's Triple Wood Blended Scotch Whisky,750ML,9001732,Current title + variant,1,current_variant_master,
4328,42913388560459,42913388560459,Glenfiddich 14Yrs Bourbon Barrel,750ML,9191391,Current title + variant,1,current_variant_master,
4329,42913388625995,42913388625995,Glenfiddich 12 Year Single Malt Scotch,750ML,9033615,Current title + variant,1,current_variant_master,
4330,42913388822603,42913388822603,Five Farms Irish Cream,750ML,3000156,Current title + variant,1,current_variant_master,
4331,42913388888139,42913388888139,Fernet Branca,750ML,3002647,Current title + variant,1,current_variant_master,
4332,42913388953675,42913388953675,Empress 1908 Gin,1L,3012204,Current title + variant,1,current_variant_master,
4333,42913388986443,42913388986443,Empress 1908 Gin,750ML,9264441,Current title + variant,1,current_variant_master,
4334,42913389084747,42913389084747,Disaronno Originale,375ML,9043783,Current title + variant,1,current_variant_master,
4335,42913389117515,42913389117515,Disaronno Originale,750ML,46441,Current title + variant,1,current_variant_master,
4336,42913389150283,42913389150283,Disaronno Originale,1.75L,46425,Current title + variant,1,current_variant_master,
4338,42913389248587,42913389248587,Deep Eddy Ruby Red Vodka,1L,9178387,Current title + variant,1,current_variant_master,
4339,42913389281355,42913389281355,Deep Eddy Ruby Red Vodka,50ML,3005434,Current title + variant,1,current_variant_master,
4340,42913389314123,42913389314123,Deep Eddy Original Vodka,375ML,9185659,Current title + variant,1,current_variant_master,
4341,42913389346891,42913389346891,Deep Eddy Original Vodka,1L,9178383,Current title + variant,1,current_variant_master,
4342,42913389379659,42913389379659,Deep Eddy Lime Vodka,375ML,3010423,Current title + variant,1,current_variant_master,
4344,42913389445195,42913389445195,Deep Eddy Lime Vodka,50ML,3007020,Current title + variant,1,current_variant_master,
4348,42913389641803,42913389641803,Chi-Chi's Pina Colada,187ML,3007726,Current title + variant,1,current_variant_master,
